synthetic_id,fold,class,label,generation_seed,generation_config,config_file,training_source,training_source_sha256,path,sha256,width,height,format,source_dataset,generator_checkpoint,generator_sha256,architecture,device,gpu_name,generated_at,index
gan-f01-06ac40c0fb6e,1,Aeromoniasis,1,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_01_train.csv,f448186b3964123d7fe212560ee549b62c992b996104fd25a2b3f2e74bb556e5,data/gan/fold_01/train/Aeromoniasis/synthetic_00029.png,562abc80c01df8782e5a509ac581a308c874ca80a82873a99bb6ef68c4c33842,64,64,PNG,gan,data/gan/fold_01/generator.pt,2023a19c8dd4ccbf8e82f216fd0304ca60c23dc78ea0f98cacfadf6ec9e8f6c7,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:17:45,29
gan-f01-13091cc73d5d,1,Aeromoniasis,1,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_01_train.csv,f448186b3964123d7fe212560ee549b62c992b996104fd25a2b3f2e74bb556e5,data/gan/fold_01/train/Aeromoniasis/synthetic_00030.png,9df6ed0984969df485fc06cdedf55fd5ef214b6e29ec1f2b6b099a064777c3fb,64,64,PNG,gan,data/gan/fold_01/generator.pt,2023a19c8dd4ccbf8e82f216fd0304ca60c23dc78ea0f98cacfadf6ec9e8f6c7,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:17:45,30
gan-f01-ac3d67e85f58,1,Aeromoniasis,1,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_01_train.csv,f448186b3964123d7fe212560ee549b62c992b996104fd25a2b3f2e74bb556e5,data/gan/fold_01/train/Aeromoniasis/synthetic_00031.png,9d0f6b768993b93d4c5518d9a60c4e7c4a4b2c658d37d0945d28742cd1311834,64,64,PNG,gan,data/gan/fold_01/generator.pt,2023a19c8dd4ccbf8e82f216fd0304ca60c23dc78ea0f98cacfadf6ec9e8f6c7,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:17:45,31
gan-f01-42d923ba55c9,1,Aeromoniasis,1,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_01_train.csv,f448186b3964123d7fe212560ee549b62c992b996104fd25a2b3f2e74bb556e5,data/gan/fold_01/train/Aeromoniasis/synthetic_00032.png,8d423617026eaf827e3a3068361b2fb75c9d2c913d023445e8ddf2416c4f1791,64,64,PNG,gan,data/gan/fold_01/generator.pt,2023a19c8dd4ccbf8e82f216fd0304ca60c23dc78ea0f98cacfadf6ec9e8f6c7,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:17:45,32
gan-f01-7780506aa4ba,1,Aeromoniasis,1,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_01_train.csv,f448186b3964123d7fe212560ee549b62c992b996104fd25a2b3f2e74bb556e5,data/gan/fold_01/train/Aeromoniasis/synthetic_00033.png,6f3b1ab2fba9e284f3c13a592fe9aa50eba801f0c0450a19e4d391a670964e8b,64,64,PNG,gan,data/gan/fold_01/generator.pt,2023a19c8dd4ccbf8e82f216fd0304ca60c23dc78ea0f98cacfadf6ec9e8f6c7,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:17:45,33
gan-f01-e97c04dc14b0,1,Aeromoniasis,1,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_01_train.csv,f448186b3964123d7fe212560ee549b62c992b996104fd25a2b3f2e74bb556e5,data/gan/fold_01/train/Aeromoniasis/synthetic_00034.png,1ccb2d7470d2ec6b25905afbae1551ce2876b904e825cde184859a682e97021f,64,64,PNG,gan,data/gan/fold_01/generator.pt,2023a19c8dd4ccbf8e82f216fd0304ca60c23dc78ea0f98cacfadf6ec9e8f6c7,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:17:45,34
gan-f01-790b299812db,1,Aeromoniasis,1,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_01_train.csv,f448186b3964123d7fe212560ee549b62c992b996104fd25a2b3f2e74bb556e5,data/gan/fold_01/train/Aeromoniasis/synthetic_00035.png,c3e8915a82e93b8d1cd16028c8528515030a4c1507f219645bd0f7dde8ca6181,64,64,PNG,gan,data/gan/fold_01/generator.pt,2023a19c8dd4ccbf8e82f216fd0304ca60c23dc78ea0f98cacfadf6ec9e8f6c7,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:17:45,35
gan-f01-00c0a7914797,1,Aeromoniasis,1,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_01_train.csv,f448186b3964123d7fe212560ee549b62c992b996104fd25a2b3f2e74bb556e5,data/gan/fold_01/train/Aeromoniasis/synthetic_00036.png,bf99fc29c9d36e07b537b2e113aec8cedf89c10737ac90ef1024263fa0603fa1,64,64,PNG,gan,data/gan/fold_01/generator.pt,2023a19c8dd4ccbf8e82f216fd0304ca60c23dc78ea0f98cacfadf6ec9e8f6c7,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:17:45,36
gan-f01-3af7a2990bc6,1,Aeromoniasis,1,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_01_train.csv,f448186b3964123d7fe212560ee549b62c992b996104fd25a2b3f2e74bb556e5,data/gan/fold_01/train/Aeromoniasis/synthetic_00037.png,d71c52544ce9d2ec77145455b1fe95fa0b2e974ed19c01b8b0758303cc47277f,64,64,PNG,gan,data/gan/fold_01/generator.pt,2023a19c8dd4ccbf8e82f216fd0304ca60c23dc78ea0f98cacfadf6ec9e8f6c7,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:17:45,37
gan-f01-209dc7a5183b,1,Aeromoniasis,1,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_01_train.csv,f448186b3964123d7fe212560ee549b62c992b996104fd25a2b3f2e74bb556e5,data/gan/fold_01/train/Aeromoniasis/synthetic_00038.png,6f81b8068bb7fbef9d3df22f681b3cdfe9e64d4f3c223791db7edfbe03a6e46a,64,64,PNG,gan,data/gan/fold_01/generator.pt,2023a19c8dd4ccbf8e82f216fd0304ca60c23dc78ea0f98cacfadf6ec9e8f6c7,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:17:45,38
gan-f01-9bf0221ef1c8,1,Aeromoniasis,1,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_01_train.csv,f448186b3964123d7fe212560ee549b62c992b996104fd25a2b3f2e74bb556e5,data/gan/fold_01/train/Aeromoniasis/synthetic_00039.png,d3093f0e19f927b6cefb2024af67a621fc1804bfd596f060d7594fdbf4d1391c,64,64,PNG,gan,data/gan/fold_01/generator.pt,2023a19c8dd4ccbf8e82f216fd0304ca60c23dc78ea0f98cacfadf6ec9e8f6c7,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:17:45,39
gan-f01-5f9f6d7eacb5,1,Aeromoniasis,1,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_01_train.csv,f448186b3964123d7fe212560ee549b62c992b996104fd25a2b3f2e74bb556e5,data/gan/fold_01/train/Aeromoniasis/synthetic_00040.png,b783ba193fbe774ca419f70934dce59f45f88e0f0071ae3be35dd86897b43147,64,64,PNG,gan,data/gan/fold_01/generator.pt,2023a19c8dd4ccbf8e82f216fd0304ca60c23dc78ea0f98cacfadf6ec9e8f6c7,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:17:45,40
gan-f01-5f17babe09e1,1,Aeromoniasis,1,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_01_train.csv,f448186b3964123d7fe212560ee549b62c992b996104fd25a2b3f2e74bb556e5,data/gan/fold_01/train/Aeromoniasis/synthetic_00041.png,70f46dd773d213545a84ffff04f93bf393b74d92e6ac2ac8661ccf65d14d5931,64,64,PNG,gan,data/gan/fold_01/generator.pt,2023a19c8dd4ccbf8e82f216fd0304ca60c23dc78ea0f98cacfadf6ec9e8f6c7,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:17:45,41
gan-f01-d214751af004,1,Aeromoniasis,1,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_01_train.csv,f448186b3964123d7fe212560ee549b62c992b996104fd25a2b3f2e74bb556e5,data/gan/fold_01/train/Aeromoniasis/synthetic_00042.png,23484ebeb8b3ca6d81544bfffc06e60eaccc3d10d651c05ab947575c6cfbba49,64,64,PNG,gan,data/gan/fold_01/generator.pt,2023a19c8dd4ccbf8e82f216fd0304ca60c23dc78ea0f98cacfadf6ec9e8f6c7,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:17:45,42
gan-f01-9dbc1cc6c101,1,Aeromoniasis,1,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_01_train.csv,f448186b3964123d7fe212560ee549b62c992b996104fd25a2b3f2e74bb556e5,data/gan/fold_01/train/Aeromoniasis/synthetic_00043.png,44501ad279309eefafe44e0f9e43e672e61cc98fadd8db17458e46642aa7d2ed,64,64,PNG,gan,data/gan/fold_01/generator.pt,2023a19c8dd4ccbf8e82f216fd0304ca60c23dc78ea0f98cacfadf6ec9e8f6c7,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:17:45,43
gan-f01-5689dbb0beab,1,Aeromoniasis,1,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_01_train.csv,f448186b3964123d7fe212560ee549b62c992b996104fd25a2b3f2e74bb556e5,data/gan/fold_01/train/Aeromoniasis/synthetic_00044.png,7d4bbf6a1d4840b1642d73f77d93895a23f7bb22c1e6ad5e6c230c5fd233c7f1,64,64,PNG,gan,data/gan/fold_01/generator.pt,2023a19c8dd4ccbf8e82f216fd0304ca60c23dc78ea0f98cacfadf6ec9e8f6c7,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:17:45,44
gan-f01-5e718c7b1e52,1,Aeromoniasis,1,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_01_train.csv,f448186b3964123d7fe212560ee549b62c992b996104fd25a2b3f2e74bb556e5,data/gan/fold_01/train/Aeromoniasis/synthetic_00045.png,f60e9d2fa16d5230f71e490d47ebca4f25833facd6e990ae9b808d3bfafd19e7,64,64,PNG,gan,data/gan/fold_01/generator.pt,2023a19c8dd4ccbf8e82f216fd0304ca60c23dc78ea0f98cacfadf6ec9e8f6c7,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:17:45,45
gan-f01-f44f5d03b801,1,Aeromoniasis,1,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_01_train.csv,f448186b3964123d7fe212560ee549b62c992b996104fd25a2b3f2e74bb556e5,data/gan/fold_01/train/Aeromoniasis/synthetic_00046.png,ad6d28e677e0d89865122796c9f7dfc35b20c8649ffb31a74d9cd7dd242be3bf,64,64,PNG,gan,data/gan/fold_01/generator.pt,2023a19c8dd4ccbf8e82f216fd0304ca60c23dc78ea0f98cacfadf6ec9e8f6c7,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:17:45,46
gan-f01-c3b22edc4091,1,Aeromoniasis,1,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_01_train.csv,f448186b3964123d7fe212560ee549b62c992b996104fd25a2b3f2e74bb556e5,data/gan/fold_01/train/Aeromoniasis/synthetic_00047.png,eb07866b70d252464972aa16136f5997aa16791a618f2752f35edc1d7aa6c86e,64,64,PNG,gan,data/gan/fold_01/generator.pt,2023a19c8dd4ccbf8e82f216fd0304ca60c23dc78ea0f98cacfadf6ec9e8f6c7,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:17:45,47
gan-f01-886177274c1a,1,Aeromoniasis,1,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_01_train.csv,f448186b3964123d7fe212560ee549b62c992b996104fd25a2b3f2e74bb556e5,data/gan/fold_01/train/Aeromoniasis/synthetic_00048.png,773ac23da147e5010231a5a1e81dab7b6ebf1f4255e845b243e60401126ff3ab,64,64,PNG,gan,data/gan/fold_01/generator.pt,2023a19c8dd4ccbf8e82f216fd0304ca60c23dc78ea0f98cacfadf6ec9e8f6c7,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:17:45,48
gan-f01-efd54f6f4c9a,1,Aeromoniasis,1,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_01_train.csv,f448186b3964123d7fe212560ee549b62c992b996104fd25a2b3f2e74bb556e5,data/gan/fold_01/train/Aeromoniasis/synthetic_00049.png,7c1c55c11f735d08a3345ebbb3b012ba84c858b0de0fa17eb9e49b69fef0d41c,64,64,PNG,gan,data/gan/fold_01/generator.pt,2023a19c8dd4ccbf8e82f216fd0304ca60c23dc78ea0f98cacfadf6ec9e8f6c7,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:17:45,49
gan-f01-dd0530139bbb,1,Aeromoniasis,1,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_01_train.csv,f448186b3964123d7fe212560ee549b62c992b996104fd25a2b3f2e74bb556e5,data/gan/fold_01/train/Aeromoniasis/synthetic_00050.png,8f6ffc8397979ae91ab843deb5715f5b7e89efe2fa0b74acc5e11688aadd0043,64,64,PNG,gan,data/gan/fold_01/generator.pt,2023a19c8dd4ccbf8e82f216fd0304ca60c23dc78ea0f98cacfadf6ec9e8f6c7,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:17:45,50
gan-f01-ca2f78d4b57f,1,Aeromoniasis,1,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_01_train.csv,f448186b3964123d7fe212560ee549b62c992b996104fd25a2b3f2e74bb556e5,data/gan/fold_01/train/Aeromoniasis/synthetic_00051.png,135626ff5949544f851e111f9fdf124e29ecb63a02b5c2731c91fbe2cb67a227,64,64,PNG,gan,data/gan/fold_01/generator.pt,2023a19c8dd4ccbf8e82f216fd0304ca60c23dc78ea0f98cacfadf6ec9e8f6c7,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:17:45,51
gan-f01-fcff57614b87,1,Aeromoniasis,1,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_01_train.csv,f448186b3964123d7fe212560ee549b62c992b996104fd25a2b3f2e74bb556e5,data/gan/fold_01/train/Aeromoniasis/synthetic_00052.png,5265c3b95b2c992cd04e2977bd471eeca9011ab39f48e7b414bcaf62c21e2651,64,64,PNG,gan,data/gan/fold_01/generator.pt,2023a19c8dd4ccbf8e82f216fd0304ca60c23dc78ea0f98cacfadf6ec9e8f6c7,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:17:45,52
gan-f01-f2cf54c9220d,1,Aeromoniasis,1,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_01_train.csv,f448186b3964123d7fe212560ee549b62c992b996104fd25a2b3f2e74bb556e5,data/gan/fold_01/train/Aeromoniasis/synthetic_00053.png,b1c68d8ffd60a62b74a66350ae3cdb7848e1817c4287936e88ac4819a68fb558,64,64,PNG,gan,data/gan/fold_01/generator.pt,2023a19c8dd4ccbf8e82f216fd0304ca60c23dc78ea0f98cacfadf6ec9e8f6c7,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:17:45,53
gan-f01-62762243d0e2,1,Aeromoniasis,1,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_01_train.csv,f448186b3964123d7fe212560ee549b62c992b996104fd25a2b3f2e74bb556e5,data/gan/fold_01/train/Aeromoniasis/synthetic_00054.png,a96b44c8968ea3a2df0d47e01a6b8304cd6ce4cdd315b506e4d9692e2836dd09,64,64,PNG,gan,data/gan/fold_01/generator.pt,2023a19c8dd4ccbf8e82f216fd0304ca60c23dc78ea0f98cacfadf6ec9e8f6c7,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:17:45,54
gan-f01-548d8d96232d,1,Bacterial Gill Disease,2,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_01_train.csv,f448186b3964123d7fe212560ee549b62c992b996104fd25a2b3f2e74bb556e5,data/gan/fold_01/train/Bacterial_Gill_Disease/synthetic_00000.png,cf5a83c6bc5bd9968414331d513c70f74ebdb6bf862f8d3572c8044407189e44,64,64,PNG,gan,data/gan/fold_01/generator.pt,2023a19c8dd4ccbf8e82f216fd0304ca60c23dc78ea0f98cacfadf6ec9e8f6c7,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:17:45,0
gan-f01-dd6da3989ac1,1,Bacterial Gill Disease,2,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_01_train.csv,f448186b3964123d7fe212560ee549b62c992b996104fd25a2b3f2e74bb556e5,data/gan/fold_01/train/Bacterial_Gill_Disease/synthetic_00001.png,69e918afaf4faf0e054f2cac5c512b4af7e74561c68708258e01e7b69345672d,64,64,PNG,gan,data/gan/fold_01/generator.pt,2023a19c8dd4ccbf8e82f216fd0304ca60c23dc78ea0f98cacfadf6ec9e8f6c7,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:17:45,1
