filepath,source_split,source_folder,class_name,label,extension,width,height,mode,sha256,dhash,status,exact_dup_group,near_dup_group,split
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_40.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,90472e91c21349a6aa28d508badbd2f3bd8c0a0614c7be55082400a90681c404,c090b8797d2e2433,ok,,g2476,test
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_43.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,224,224,RGB,383feaa0d8a6b9fc4c0f61a74066d8965c8e5bd0b4c2c53ce577cefdc5a7beee,210283f3f5d5fbfd,ok,,g1131,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_44.png,train_split,Bacterial Red disease,Bacterial Red Disease,0,.png,224,224,RGB,09e4f3603c69db926e5b222a4866df3cda25dd8590be81a274678d445932d7bf,6062c28acaced000,ok,,g1763,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_45.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,b5dbd0ea3b17e488d1165b4b68256960feca09c3d8452f0e09bbd1f4ff7e038d,636b4f4f4f7f7f7f,ok,,g1808,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_49.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,97405ca2a749d22936fbf89f3333bb129c4f94a19d021bd595a9c16096ae37e7,0181030303030306,ok,,g187,test
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_5.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,224,224,RGB,38e152562b897b4f5e9dd5c609d5a837d95aafaa81f2a7412ea0ee132947db58,9c3f27979746709d,ok,,g2325,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_52.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,a884eebbe3466a13e7a937ea131415b79850fffb6f831b33dcfb9270183f006c,bf8f87c7f376fc3f,ok,,g2458,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_56.png,train_split,Bacterial Red disease,Bacterial Red Disease,0,.png,224,224,RGB,4558e5eaa4c68bbe259b1ab928935a667fa624142595bbb00b8e03b518be6dcc,a7a3a0a0e090929e,ok,,g2393,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_62.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,25d90708b4f06344bc72186cf1359c441fb158fa8db25f661b815e28d3186255,703093c1c0808040,ok,,g1909,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_63.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,99e31f231beb27f9a969b87e6dcc5dd6c91857834b7a615e6fc4304f35f685c1,68f88fad8d0d0c81,ok,,g1865,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_64.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,aed1ea1cc78e2a09207574ffc6d9f6646d660e0e35130421cba7afa4e0d0f531,be1e99133349cba1,ok,,g2451,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_68.png,train_split,Bacterial Red disease,Bacterial Red Disease,0,.png,224,224,RGB,35a2323224a85ba33a52ec2d219e434e52fa1b905363fcbc747fb53a412e95e3,9f3783071b080c0f,ok,,g2356,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_69.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,6e2bf65030fa88fe9fa32f841e32b73ce5162315d4e41e22271ee2598e94fc0e,6389090a0b0c7830,ok,,g1815,val
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_7.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,3bf99ebbe93b33f056f865b0d13358b3b84b8b4275e278da7587b3d2f478fccc,9aab28acac2ca2c0,ok,,g2319,val
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_70.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,fc6c6bc543646ae89cb9d3a908df5dcf74e851c3e65b5d2d8ff7fe21698d4ddb,01111c3e33a3e341,ok,,g171,test
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_71.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,d574b0d217fa0d2ece9c04e106eb0f0dad1e08116e19605e88679a17da30bb83,7dfbcf87273d397d,ok,,g2079,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_72.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,9365af3f658d9f54a3c4fedb5ffb6f6193893d1ae1851ce0b36aa86a38b15b1d,07073bfb6f078706,ok,,g388,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_75.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,cf6f9b7d80111cad0f792fed960a1c5e19ec75c7fc6bdd21adb6937bc2ad9ae5,6030302286070624,ok,,g1754,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_8.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,224,224,RGB,3bb63e5f2b57f0497f0415ccb9b0e4d179de73b41e84439b60cb60ce94cc8d67,6363131f1e090101,label_conflict,,g1802,
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_80.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,224,224,RGB,69dd4afffe0459c907ccfb5698545fa26e05d9c7199a912cfecd295561cbe970,0b03030b1f376848,ok,,g515,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_83.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,e312e47f40ade97e3af2af64ac2e01c721370606caa4be6c94460ef314cf86cb,01c4ce86c776b83e,ok,,g193,val
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_84.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,f04b98ea28aa2c3338a37e1af8e702418c431f1b9e81fb2e6af03af00aa905bb,20e0e46626e6e672,ok,,g1128,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_85.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,f70cb0710662c94b52dfb5d71195e53710dfbd3a3bd0c749fc9b70b3fdd214d2,3bf2f4646ceccc68,ok,,g1434,test
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_88.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,95a2bd16b72b3cf15e81ef59140cf80f71f758409dee7c470483cd617e06d921,3c261b1b39486038,ok,,g1441,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_91.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,5edd27e2629b90097eb5230d48e59409392d4fd41e209da1f9be6c6f1bafdeb3,eb81615cf0b0d1f7,ok,,g2831,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_93.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,d129cafb2e1b42470169df7ef53be81e4032c19f62cad3f0f77cd6b38e615ca5,00007e2eb6b81800,ok,,g32,test
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_95.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,eb8f6179674868b8b05e5f247ca5da2a1e846453db45087ad70103979e30e8b7,0080c0e0f0781010,ok,,g114,val
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_97.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,2d1e870653b5ccc990bd1065abda0ad4313597655bebf427d4035425e9092381,9393cbcbe3f3dcff,ok,,g2286,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_98.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,eff3c916cfe0347ea126399935432980aa6c2f42dc49061e138f6fa8602fc720,60d8fcc65313e676,ok,,g1772,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_0.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,e45c4ecc7696b679f0ebaa04c1c5b443f8811b155d68b93d9ce08ba032de2c2a,0d9c9d1f0e1d1d1d,ok,,g594,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_1.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,e86ec553ec2871c0e1473771adeb759d4a91ce38d496ec48d035f1da918ac54d,66469787676737bc,ok,,g1840,test
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_100.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,e01f62b75d08575dec55d476190a995cb88fb2ef36e9d7955f5329798738f39c,1270646626c6e721,ok,,g824,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_102.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,d896e3c68e2529c9f772d96a24f35a443ef49062a8396b55b43dbf59e0938b87,0101012d9b1f0e23,ok,,g149,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_103.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,b111c9ae9ec47aaf40080a30a4f2f337f46e18a37bbd04d66f816f2c4c9173c1,e7c1a9c8cc66592c,ok,,g2809,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_104.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,757ddc5db76118d81c144c2d2fac56f100d90a8c0233c32e3f39b239783de8c6,ecd8f8f7f6e6e6e6,ok,,g2838,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_106.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,a494759b5650654a45e6e2022f888916bee76b994611d17f116359a36aaf7fcd,77682e4e4f8f8f0f,ok,,g1985,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_107.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,864324c8104906ac870132edbf60d0eb62ebe205e26dc0465db00784e2470159,c3f0ded0e0e06101,ok,,g2544,val
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_11.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,7dd56149e9521d5a1b42d5123e66bff59c2e1db0751e155c87237639b3ef17ac,3f3f787c3df9790d,ok,,g1530,val
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_110.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,224,224,RGB,481413835203de9df78cd0c4dc35bfa99170379f2aa99853dbf34bf9e2ef0638,0fcecf8317070f0f,ok,,g788,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_112.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,224,224,RGB,8a0d4b6676f11fee1b90c0d6790b25b0b2bcfb8ccfe652960816723e1569cc26,31e2c09898e0e130,ok,,g1296,val
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_114.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,97548871232de069c451eb651c2f3fb968bc1c6f88352742e3b1808a7ffe9dbf,fdfbf5a563060422,ok,,g3027,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_115.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,6340912388e0d5dfbdae3c433a1d7cbf36ccda886aa288536c99febe88f40c99,1b4ece082cecc4c9,ok,,g936,test
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_116.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,4c1da9b484e3644149ac568b6549a20d3ca358d89a0e8af1c5f404e9ac116f68,0d9d9d1e0e4c1c1c,ok,,g595,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_117.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,729bd1a109324c63bd50aa876932d6ed582e626a82b080e2e7dbe9652f35d9d2,c1c9cccc4c647233,ok,,g2520,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_118.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,1ee3fc62cd5248e8cbfb39e25c1dfd5e4daa07794ad005543dd285d0b3c60ace,4eeee6e6eeccdcff,ok,,g1667,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_119.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,ab2dcb3abc21d8d5fae785cdfd318e647c629969cb3e23a42ba64b0d72ed9e2b,0361b1d9c84c4c6d,ok,,g281,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_12.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,610685b273479cd29ee90f15aa825d327aa4ff6891801261482cb06b5cca14ae,0083c3861e11737e,ok,,g119,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_121.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,54c4c507fac49713faf91edca0738207810316d08e12b79f01fdaffd8d641a4e,0c998b2b3b1f1830,ok,,g561,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_122.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,224,224,RGB,cc1fc2782271d9f1b3db3073c8c03a754de8a4344e414aaf6b0944a0c9a62fb6,40c8cccc4ce4f033,ok,,g1566,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_123.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,351632615ab316a35112ad127a6aef26cbee64adca9d38332cdd507c554966d9,1d1d1d1db93b3131,ok,,g968,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_124.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,fe9df7e47e8e9680fe2197de8ee9d03ed19d32400a050b57b5b436c35ccd30ec,0f44041201010303,ok,,g747,val
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_125.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,74c803dfb018c0214092daf2a18da2f7497be33b542cca4c9a63941953fff3d9,ecd8f8f7f6e6e6e6,ok,,g2838,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_126.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,e1ce2ab2ce83e894d078939bb60c0e31e622b27d1c2cc94ee5e20b1a82e0bf0f,27230c2e2307c701,ok,,g1191,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_127.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,1072c57fac0816924c4c29605226faf818fa95c4df79b405b68956d5be5d4f67,00000f6969070205,ok,,g18,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_128.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,24ec40800a35a902b47db4b9e1ee536b6636838d205e63bbae273e4fe33cbedf,3707070e49890905,ok,,g1346,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_129.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,50a2ae22fc1231b621cba455c4feb601e569b098d5e22d273fd85ab161adc09e,3632343c38a3c10d,ok,,g1341,test
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_13.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,adff2edcec7896c9e401c7e973c4674550d803469c39dacc3ee7a5570277e05f,70484e0b0b0a0d0d,ok,x2282,g1913,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_130.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,224,224,RGB,0336505096979c15752e529272ea3a7e6e0c8192091183dd372df95138a06a89,3773908a8e8aab01,ok,,g1361,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_131.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,a923cca8072a0092c257e02aca8debafb42a49e7784ca6c6f593c349ff19f1d0,494040c0c0cac989,ok,,g1640,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_132.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,9297ed0b6533313bd48bc6869992f5942d594996117ecd37f988bad3f99bb5ee,c0e0de3f1f070000,ok,,g2497,test
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_133.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,618ed79e30384d559599163aaf5137a38c1b1ed6f89f702444f721f82894bab3,199999191f0d4d5f,ok,,g909,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_134.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,299d4e6d17db00f010198e4e5d3e087a8a7254e93b597a61b3f20ddebec4c995,3d3c7c767a3f1f0f,ok,,g1467,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_135.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,43b24e066542206c27453bdeb92ebf80033baa46b25d1eb535f0e8012702273a,e0b4a2e3f3fdfd07,ok,,g2704,val
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_136.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,224,224,RGB,70a77333292e88ce5d2224dad9e0a83d40a720831ba6bce4ddd12eef80c6245e,278b99cec3d15948,ok,,g1202,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_137.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,224,224,RGB,d19a8808b7dc5390e7b63c5879d49e5d5538b95a7f900b2e4551f1cded34e1b6,2b28e0a26641c101,ok,,g1209,val
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_138.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,3aaeb89cd0cd38e25dec40d37a6b2db17c486d3aec469d57e4aa1e95e4aee695,1d1d1d9dce4e4e6f,ok,,g969,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_139.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,224,224,RGB,db0be545fd6bb0aace848df6b0133fbecf51551c8fe01f7d549ff2444c53e40e,0404243747c20698,ok,,g317,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_14.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,b5dec7358348c5e7027bc05d3c9431e67f5b16c6fdb4585af85f3012162eb80c,1f7f7c787ceddd1f,ok,,g1091,val
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_140.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,bf585494f98f45b8532597bbdd623238b48292d583e17b4827abbc726d8a773f,01c4ce86c766f83e,ok,,g192,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_141.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,7914ee381d8451875089f05b4b918ccb9d3fe6b8e0bdbe6ac274aa34bfc15e70,0000818b82e26100,ok,,g35,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_142.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,b58a61ef6d8ab2f44832db449223e2fdab6bf9e07a0f7314e584600b9b855dad,01200c1e1b434341,ok,,g174,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_143.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,128,128,RGB,2e3cd05ac4ac4389dfe28656c23dc68443259adeedbdb2fdf253822830885b6d,9aab28acac2ca2c0,ok,x597,g2319,val
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_144.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,224,224,RGB,4b45fb80aa41b2ab0f895db689dbc3790db64731c25595104b4c39a11f1b8428,0b0c464743071d15,ok,,g522,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_147.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,3a59577b19ad1c51379098eab6562b39f60b0a2e98b3c151d89e1f3f58b63de4,0f0b210383e1705f,ok,,g652,train
data/original/aquahealth/train_split/Bacterial Red disease/Bacterial Red disease_aug_148.jpg,train_split,Bacterial Red disease,Bacterial Red Disease,0,.jpg,640,640,RGB,dc5080b56a6f514a9abab26b11f8aa33dd7ac5f866f00dbaac9ccdcbea228733,19bbbab1f47c7e7f,ok,,g913,train
