image_id,source_dataset,filepath,original_path,original_filename,original_class,original_split,unified_class,mapping_status,species,specimen_id,width,height,extension,sha256,dhash,exact_dup_group,near_dup_group,group_id,group_size,included,exclusion_reason,representative_image_id
current_freshwater-25cc7793c427,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_202.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_202.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_202.jpg,Bacterial diseases - Aeromoniasis,test_split,Aeromoniasis,EXACT_MATCH,,,128,128,.jpg,63fbd21ac0694a57697bb1afff56247d3376f7c6846e8c317a64e2b6c85f0c3d,e83931d8f83c9898,,g5818,current_freshwater-039c328c3386,2,True,,
current_freshwater-e5e6635c5012,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_208.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_208.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_208.jpg,Bacterial diseases - Aeromoniasis,test_split,Aeromoniasis,EXACT_MATCH,,,128,128,.jpg,f66894f2b4f189f75bbd75c72d1164091e83cbd40421a406ecdcec4149aeb34c,011f056f7e0e0f2c,,g319,current_freshwater-e5e6635c5012,1,True,,
current_freshwater-8156cf8fd5c8,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_210.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_210.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_210.jpg,Bacterial diseases - Aeromoniasis,test_split,Aeromoniasis,EXACT_MATCH,,,128,128,.jpg,849639a449c024fb31c51f7ed995794e87c5f4d04ab6ee3b4ab8f2d010b328be,3f1b1ffc3c1cfc7c,,g2759,current_freshwater-8156cf8fd5c8,1,True,,
current_freshwater-4a69498a3dc4,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_212.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_212.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_212.jpg,Bacterial diseases - Aeromoniasis,test_split,Aeromoniasis,EXACT_MATCH,,,128,128,.jpg,ca49587ea1c3d88be71b04ba6052f6e948c4b25cf9fd4868fa4ed9d7a4211c97,1707efff1f070773,,g1494,current_freshwater-4a69498a3dc4,1,True,,
current_freshwater-a3fc08fa156e,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_213.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_213.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_213.jpg,Bacterial diseases - Aeromoniasis,test_split,Aeromoniasis,EXACT_MATCH,,,128,128,.jpg,ab7456df86726f08c56ed769b29b6d098109ff51a5b747ab151656bc48d4a01b,0e0e7c0f0d171717,,g1029,current_freshwater-a3fc08fa156e,1,True,,
current_freshwater-2fe6c4f6da1e,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_215.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_215.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_215.jpg,Bacterial diseases - Aeromoniasis,test_split,Aeromoniasis,EXACT_MATCH,,,128,128,.jpg,67a4b35af455ce914f882e4e393ea1bde2c1921b07b9088f2b8d1b4cb21afb38,058105011f070303,,g585,current_freshwater-2fe6c4f6da1e,1,True,,
current_freshwater-bac15607d503,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_217.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_217.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_217.jpg,Bacterial diseases - Aeromoniasis,test_split,Aeromoniasis,EXACT_MATCH,,,128,128,.jpg,e67cc4d720b386753d6cc681e5e911f33ebbd9102e9dd56d17dd6ea3b51733c0,e0e0f8f838e0c080,,g5577,current_freshwater-bac15607d503,1,True,,
current_freshwater-f43ff66ace97,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_22.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_22.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_22.jpg,Bacterial diseases - Aeromoniasis,test_split,Aeromoniasis,EXACT_MATCH,,,128,128,.jpg,729c99bafa18501b0f1342ad22c8ea21c751d9e7483966746cfa0518fd568f0b,0000f0d8c0e0b070,,g61,current_freshwater-f43ff66ace97,1,True,,
current_freshwater-492a2ed2f29f,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_225.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_225.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_225.jpg,Bacterial diseases - Aeromoniasis,test_split,Aeromoniasis,EXACT_MATCH,,,128,128,.jpg,c17950a6ccc8e52c94e92c6967a2486796e34b7a443c3fdd1a3234bd2f02bcfd,00031673c392b0f0,,g73,current_freshwater-492a2ed2f29f,1,True,,
current_freshwater-3a1d2933ffe7,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_234.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_234.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_234.jpg,Bacterial diseases - Aeromoniasis,test_split,Aeromoniasis,EXACT_MATCH,,,128,128,.jpg,0d6d64da7064c6d58e4a26a47f050bf958a9f23bc9ece59bee6ce64842a45aab,1800504e83800000,,g1516,current_freshwater-3a1d2933ffe7,1,True,,
current_freshwater-94c08e7b32f3,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_235.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_235.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_235.jpg,Bacterial diseases - Aeromoniasis,test_split,Aeromoniasis,EXACT_MATCH,,,128,128,.jpg,4cf3c59204b3a55db25fe02eaa8baff68c386006afefd60a573f1b43fed25f53,fcf8bc33d3d81e8f,,g6272,current_freshwater-94c08e7b32f3,1,True,,
current_freshwater-f7d3414e216d,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_239.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_239.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_239.jpg,Bacterial diseases - Aeromoniasis,test_split,Aeromoniasis,EXACT_MATCH,,,128,128,.jpg,79b912263b164625d407e515b08ed79673641bb69a55f2a834520b5e2e039cca,f8f0e4e4a4b8b800,,g6176,current_freshwater-f7d3414e216d,1,True,,
current_freshwater-ad673ba317d6,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_240.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_240.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_240.jpg,Bacterial diseases - Aeromoniasis,test_split,Aeromoniasis,EXACT_MATCH,,,128,128,.jpg,42a521a53cc027ded6ca95bdb27930b892d22039a8e05e81ebefb084f0df3cb7,307068ecacb8b800,,g2257,current_freshwater-ad673ba317d6,1,True,,
current_freshwater-7c56616ea386,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_246.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_246.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_246.jpg,Bacterial diseases - Aeromoniasis,test_split,Aeromoniasis,EXACT_MATCH,,,640,640,.jpg,423fd7630e0e2740c576f08bc4185225ef7ab89ce89aa5dce534d37d8fdb7f13,0080f8eff3f1f959,x1855,g220,current_freshwater-7c56616ea386,3,True,,
current_freshwater-5926b6ab27bd,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_249.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_249.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_249.jpg,Bacterial diseases - Aeromoniasis,test_split,Aeromoniasis,EXACT_MATCH,,,640,640,.jpg,e069b92f9ef560419fff73a841e63ef3a442f50c5af1e22ad4c888d49a58c322,0f0f33737373367f,,g1146,current_freshwater-539e486e2fe6,2,True,,
current_freshwater-b192aaa110ce,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_43.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_43.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_43.jpg,Bacterial diseases - Aeromoniasis,test_split,Aeromoniasis,EXACT_MATCH,,,128,128,.jpg,5b980b2a641912d98cf1a9ec82535ad863a68ba14eb43b14cdac8083ac8763d6,0b0b716323030381,,g876,current_freshwater-b192aaa110ce,1,True,,
current_freshwater-40d7b9d5f2ee,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_45.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_45.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_45.jpg,Bacterial diseases - Aeromoniasis,test_split,Aeromoniasis,EXACT_MATCH,,,128,128,.jpg,d7b6a75c37472a309e58e91cd1e705a555f06c89c6ff8dc5c7d59979939bc4b9,5666762e3c3c7820,,g3136,current_freshwater-40d7b9d5f2ee,1,True,,
current_freshwater-39ec9279d9e2,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_49.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_49.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_49.jpg,Bacterial diseases - Aeromoniasis,test_split,Aeromoniasis,EXACT_MATCH,,,128,128,.jpg,22414bdfa439c3e396b5f8f60e6cece52eb8db64e96eb2269c909e3d451be5cb,1883070303020303,,g1560,current_freshwater-39ec9279d9e2,1,True,,
current_freshwater-02cae40028bb,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_58.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_58.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_58.jpg,Bacterial diseases - Aeromoniasis,test_split,Aeromoniasis,EXACT_MATCH,,,128,128,.jpg,6a91e3e61787d4c1508d45aeab80496ec541f2c739575ad51837828d663b7716,d0c0c040f6f0f81c,,g5289,current_freshwater-02cae40028bb,1,True,,
current_freshwater-cd5bb23b7ba5,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_6.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_6.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_6.jpg,Bacterial diseases - Aeromoniasis,test_split,Aeromoniasis,EXACT_MATCH,,,128,128,.jpg,718b4ac3aab6ba9d970ca215b2cb468a62c92e48783742d4d5b31d25ba6ba759,c0c080b0a0c0c0d0,,g4925,current_freshwater-cd5bb23b7ba5,1,True,,
current_freshwater-1cb5b9d40da1,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_61.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_61.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_61.jpg,Bacterial diseases - Aeromoniasis,test_split,Aeromoniasis,EXACT_MATCH,,,128,128,.jpg,5e75dd1f0d3e4cb9aa6f2f3040ea28eb880b10635312ce8d3392c8843014c29f,00e8f8bcfefcfe38,,g265,current_freshwater-1cb5b9d40da1,1,True,,
current_freshwater-8510871920cc,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_62.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_62.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_62.jpg,Bacterial diseases - Aeromoniasis,test_split,Aeromoniasis,EXACT_MATCH,,,128,128,.jpg,75fd6bb6503cb0757258b69a5923718a2c37fe9bf2a0f98799f8e86042377484,0000e0e0f0f0f0a0,,g60,current_freshwater-8510871920cc,1,True,,
current_freshwater-f9c10d0c4f01,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_65.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_65.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_65.jpg,Bacterial diseases - Aeromoniasis,test_split,Aeromoniasis,EXACT_MATCH,,,128,128,.jpg,16ae84aec5c0942aba7b896c78d9042b94dc46df341ae531f725812a6c572afc,3030b28b989898b8,,g2232,current_freshwater-f9c10d0c4f01,1,True,,
current_freshwater-937350ab597d,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_69.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_69.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_69.jpg,Bacterial diseases - Aeromoniasis,test_split,Aeromoniasis,EXACT_MATCH,,,128,128,.jpg,16c6d4eb786ded92ce8423406ef007b443e2ab668ba94d050ccb2ffdf6dfdee7,8f9f7373762cfdff,,g4345,current_freshwater-937350ab597d,1,True,,
current_freshwater-c771c7dd6d73,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_7.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_7.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_7.jpg,Bacterial diseases - Aeromoniasis,test_split,Aeromoniasis,EXACT_MATCH,,,128,128,.jpg,9c6d418d4bdad589a0183004b095f1fbe1291fe6a9f49e9bb0e61fb371fc5de9,5f1f170f0f070e8b,,g3222,current_freshwater-9f9e3907cb14,2,True,,
current_freshwater-f3a0d7291597,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_90.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_90.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_90.jpg,Bacterial diseases - Aeromoniasis,test_split,Aeromoniasis,EXACT_MATCH,,,128,128,.jpg,5f71a07c46314b8605001001c8d032315573635ad1e22e80448713d2406a653c,9ebcb87878f0e0e0,,g4577,current_freshwater-f3a0d7291597,1,True,,
current_freshwater-64427a2cac11,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_92.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_92.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_92.jpg,Bacterial diseases - Aeromoniasis,test_split,Aeromoniasis,EXACT_MATCH,,,224,224,.jpg,2b3c34eb05baf3ab745bcafe33486572431cefd8bc1d34be29834690cee29cc5,60f0d8d8dae0e1e1,,g3300,current_freshwater-64427a2cac11,2,True,,
current_freshwater-e39e67cfe89a,current_freshwater,data/raw/current_freshwater/test_split/Bacterial gill disease_Bacterial gill disease_10.jpeg,test_split/Bacterial gill disease_Bacterial gill disease_10.jpeg,Bacterial gill disease_Bacterial gill disease_10.jpeg,Bacterial gill disease,test_split,Bacterial Gill Disease,EXACT_MATCH,,,224,224,.jpeg,7c0a2a45ba1299e8189405d3a390d8c1e968b3908358cd42a946b4e6d3163d0b,7ff27068cac4445c,,g4058,current_freshwater-e39e67cfe89a,2,True,,
current_freshwater-9e572a9fb564,current_freshwater,data/raw/current_freshwater/test_split/Bacterial gill disease_Bacterial gill disease_13.jpg,test_split/Bacterial gill disease_Bacterial gill disease_13.jpg,Bacterial gill disease_Bacterial gill disease_13.jpg,Bacterial gill disease,test_split,Bacterial Gill Disease,EXACT_MATCH,,,128,128,.jpg,06c300c050b39a2103f7e7ed32745ddae831927f7943e0be455bcb68440bcab4,1939d81c30278fc6,,g1585,current_freshwater-9e572a9fb564,1,True,,
current_freshwater-ae598659ab7c,current_freshwater,data/raw/current_freshwater/test_split/Bacterial gill disease_Bacterial gill disease_134.jpg,test_split/Bacterial gill disease_Bacterial gill disease_134.jpg,Bacterial gill disease_Bacterial gill disease_134.jpg,Bacterial gill disease,test_split,Bacterial Gill Disease,EXACT_MATCH,,,640,640,.jpg,daeabb1e0f162f8592c214f446c70457f2bb0d6bce37a7e82a1854edc7f89aae,191b3f1f1f1e0f0d,,g1578,current_freshwater-ae598659ab7c,1,True,,
current_freshwater-e36c78086757,current_freshwater,data/raw/current_freshwater/test_split/Bacterial gill disease_Bacterial gill disease_15.jpg,test_split/Bacterial gill disease_Bacterial gill disease_15.jpg,Bacterial gill disease_Bacterial gill disease_15.jpg,Bacterial gill disease,test_split,Bacterial Gill Disease,EXACT_MATCH,,,128,128,.jpg,83827bcd3d08631c8e029856b9d3946d34443f977b4a7646e2278dba4ee10210,c1883078b81cccec,,g4984,current_freshwater-e36c78086757,1,True,,
current_freshwater-ae18c17ffa04,current_freshwater,data/raw/current_freshwater/test_split/Bacterial gill disease_Bacterial gill disease_158.jpg,test_split/Bacterial gill disease_Bacterial gill disease_158.jpg,Bacterial gill disease_Bacterial gill disease_158.jpg,Bacterial gill disease,test_split,Bacterial Gill Disease,EXACT_MATCH,,,640,640,.jpg,3c768ced107101c513a7572c4b397ffdab8da68b8ffd546b76d02bcd9325a8e0,e0c4edf3e4ec0000,,g5546,current_freshwater-ae18c17ffa04,1,True,,
current_freshwater-82a57e1fbb69,current_freshwater,data/raw/current_freshwater/test_split/Bacterial gill disease_Bacterial gill disease_161.jpg,test_split/Bacterial gill disease_Bacterial gill disease_161.jpg,Bacterial gill disease_Bacterial gill disease_161.jpg,Bacterial gill disease,test_split,Bacterial Gill Disease,EXACT_MATCH,,,640,640,.jpg,025dd8393daf804ae390775b6c9dd8c2dd4d665e1619b2fc5730666b30d23f3c,efe7e784b181a3f2,,g5903,current_freshwater-82a57e1fbb69,1,True,,
current_freshwater-d775dd676d61,current_freshwater,data/raw/current_freshwater/test_split/Bacterial gill disease_Bacterial gill disease_169.jpg,test_split/Bacterial gill disease_Bacterial gill disease_169.jpg,Bacterial gill disease_Bacterial gill disease_169.jpg,Bacterial gill disease,test_split,Bacterial Gill Disease,EXACT_MATCH,,,640,640,.jpg,aad5cac6b1761bccd8bb474fe32432556cef44b5259774e669a749f46d8790d2,bfe6a4868423def8,,g4902,current_freshwater-d775dd676d61,1,True,,
current_freshwater-a7e59e16b16f,current_freshwater,data/raw/current_freshwater/test_split/Bacterial gill disease_Bacterial gill disease_172.jpg,test_split/Bacterial gill disease_Bacterial gill disease_172.jpg,Bacterial gill disease_Bacterial gill disease_172.jpg,Bacterial gill disease,test_split,Bacterial Gill Disease,EXACT_MATCH,,,640,640,.jpg,a1a3974f20f8eea212d67a27a4911fad03e61749b304d10cc9cfa702e9ab904e,c3e1c9c9c0c00000,,g5049,current_freshwater-a7e59e16b16f,1,True,,
current_freshwater-2387ba643ccb,current_freshwater,data/raw/current_freshwater/test_split/Bacterial gill disease_Bacterial gill disease_176.jpg,test_split/Bacterial gill disease_Bacterial gill disease_176.jpg,Bacterial gill disease_Bacterial gill disease_176.jpg,Bacterial gill disease,test_split,Bacterial Gill Disease,EXACT_MATCH,,,640,640,.jpg,b5bd2792ccb88300d401e1cda19159fb79aff9a8bf0f52041742655cb5f48f4b,ecece000c7673160,,g5868,current_freshwater-2387ba643ccb,1,True,,
current_freshwater-b7ccb16ef3d1,current_freshwater,data/raw/current_freshwater/test_split/Bacterial gill disease_Bacterial gill disease_178.jpg,test_split/Bacterial gill disease_Bacterial gill disease_178.jpg,Bacterial gill disease_Bacterial gill disease_178.jpg,Bacterial gill disease,test_split,Bacterial Gill Disease,EXACT_MATCH,,,640,640,.jpg,bdc8ce12d0fdce34ea113261f70a46b73860692c6c48a64a423ed09c1df00d55,eef22c363437a3a3,,g5887,current_freshwater-392a0dd6a08c,2,True,,
current_freshwater-68b42f69d072,current_freshwater,data/raw/current_freshwater/test_split/Bacterial gill disease_Bacterial gill disease_209.jpg,test_split/Bacterial gill disease_Bacterial gill disease_209.jpg,Bacterial gill disease_Bacterial gill disease_209.jpg,Bacterial gill disease,test_split,Bacterial Gill Disease,EXACT_MATCH,,,640,640,.jpg,955f0726467cf9c85c457376ef0ac3ee3551b5610ec2982c6f27c092912eac0e,40008091a9b9c4e6,,g2840,current_freshwater-68b42f69d072,1,True,,
